Manuscript date|First main dir|Second main dir|The rest of main dirs|Filename|Use count (%)
2011|texmf-dist|fonts|type1/public/cm-super|sfcc1200.pfb|0.005
2015|texmf-dist|fonts|tfm/adobe/times|ptmbo7t.tfm|0.005
2013|texmf-dist|fonts|type1/public/amsfonts/euler|eurm7.pfb|0.005
2016|texmf-dist|fonts|vf/public/eulervm|zeurm10.vf|0.005
2014|texmf-dist|fonts|type1/public/lm|lmbsy10.pfb|0.005
2015|texmf-dist|fonts|type1/public/pxfonts|pxsyb.pfb|0.005
2014|texmf-dist|tex|latex/bold-extra|bold-extra.sty|0.005
2017|texmf-dist|fonts|tfm/adobe/helvetic|phvr8r.tfm|0.005
2013|texmf-dist|tex|latex/pst-func|pst-func.sty|0.005
2013|texmf-dist|fonts|type1/public/lm|lmtt12.pfb|0.005
2017|texmf-dist|tex|generic/pgfplots/oldpgfcompatib|pgfplotsoldpgfsupp_trig_format.code.tex|0.005
2015|texmf-dist|tex|latex/base|t2aenc.dfu|0.005
2016|texmf-dist|fonts|type1/adobe/utopia|putb8a.pfb|0.005
2010|texmf-dist|fonts|tfm/adobe/helvetic|phvro8r.tfm|0.005
2015|texmf-dist|tex|latex/natbib|bibentry.sty|0.005
2014|texmf-dist|fonts|tfm/public/mnsymbol|MnSymbolC-Bold7.tfm|0.005
2012|texmf-dist|fonts|vf/public/ae|aecsc10.vf|0.005
2010|texmf-dist|tex|latex/mathdesign|mdfont.def|0.005
2013|texmf-dist|tex|latex/cjk/texinput|CJKnumb.sty|0.005
2016|texmf-dist|fonts|type1/public/amsfonts/cm|cmss17.pfb|0.005
2014|texmf-dist|tex|latex/pseudocode|pseudocode.sty|0.005
2016|texmf-dist|tex|latex/ncctools|extdash.sty|0.005
2014|texmf-dist|fonts|type1/public/amsfonts/cm|cmu10.pfb|0.005
2016|texmf-dist|tex|generic/pgf/libraries/decorations|pgflibrarydecorations.fractals.code.tex|0.005
2013|texmf-dist|fonts|tfm/public/txfonts|t1xsl.tfm|0.005
2016|texmf-dist|tex|generic/oberdiek|mleftright.sty|0.005
2011|texmf-dist|tex|latex/ae|t1aess.fd|0.005
2017|texmf-dist|tex|latex/base|fixltx2e.sty|0.005
2014|texmf-dist|tex|latex/hyperref|xr-hyper.sty|0.005
2010|texmf-dist|fonts|tfm/adobe/palatino|pplrc9d.tfm|0.005
2010|texmf-dist|tex|latex/undertilde|undertilde.sty|0.005
2016|texmf-dist|fonts|tfm/public/fourier|fourier-mlit.tfm|0.005
2011|texmf-dist|fonts|tfm/jknappen/ec|ecsi1095.tfm|0.005
2017|texmf-dist|fonts|type1/public/stmaryrd|stmary10.pfb|0.005
2010|texmf-dist|tex|latex/cyrillic|ot2wncyr.fd|0.005
2010|texmf-dist|fonts|tfm/public/lm|ec-lmro10.tfm|0.005
2017|texmf-dist|fonts|type1/public/cm-super|sftt1000.pfb|0.005
2011|texmf-dist|tex|generic/xypic|xyimport.tex|0.005
2011|texmf-dist|fonts|type1/public/lm|lmsy7.pfb|0.005
2010|texmf-dist|tex|latex/psnfss|t1pplj.fd|0.005
2014|texmf-dist|tex|latex/koma-script|scrsize12pt.clo|0.005
2013|texmf-dist|fonts|tfm/bitstrea/charter|bchri8r.tfm|0.005
2015|texmf-dist|tex|latex/psnfss|ot1bch.fd|0.005
2011|texmf-dist|fonts|tfm/jknappen/ec|eccc1728.tfm|0.005
2012|texmf-dist|tex|latex/easy|easybmat.sty|0.005
2016|texmf-dist|fonts|type1/public/cm-super|sfsi1000.pfb|0.005
2015|texmf-dist|tex|latex/was|fixmath.sty|0.005
2011|texmf-dist|fonts|type1/public/lm|lmri12.pfb|0.005
2010|texmf-dist|tex|latex/cmap|cmap.sty|0.005
2014|texmf-dist|tex|latex/oberdiek|zref-savepos.sty|0.005
2012|texmf-dist|fonts|tfm/adobe/helvetic|phvb8t.tfm|0.005
2017|texmf-dist|fonts|type1/public/txfonts|rtxsc.pfb|0.005
2016|texmf-dist|fonts|tfm/public/newtx|ntxbsy5.tfm|0.005
2015|texmf-dist|fonts|tfm/jknappen/ec|ecxc1200.tfm|0.005
2011|texmf-dist|fonts|tfm/public/mathpazo|fplmb.tfm|0.005
2015|texmf-dist|fonts|tfm/public/bbding|bbding10.tfm|0.005
2015|texmf-dist|doc|generic/pgf/text-en|pgfmanual-en-gd-overview.tex|0.005
2014|texmf-dist|tex|generic/german|german.sty|0.005
2010|texmf-dist|fonts|type1/public/amsfonts/cm|cmssi12.pfb|0.005
2015|texmf-dist|tex|generic/babel|luababel.def|0.005
2015|texmf-dist|tex|latex/aeguill|aeguill.sty|0.005
2013|texmf-dist|fonts|tfm/public/pxfonts|pxbsyc.tfm|0.005
2010|texmf-dist|tex|generic/pgf/frontendlayer/tikz/libraries|tikzlibrarytrees.code.tex|0.005
2014|texmf-dist|fonts|tfm/adobe/helvetic|phvbo8t.tfm|0.005
2013|texmf-dist|doc|latex/thuthesis/example/data|denotation.tex|0.005
2017|texmf-dist|tex|generic/pst-node|pst-node.tex|0.005
2015|texmf-dist|fonts|tfm/adobe/palatino|pplr8c.tfm|0.005
2012|texmf-dist|fonts|tfm/public/amsfonts/symbols|msbm6.tfm|0.005
2013|texmf-dist|fonts|tfm/public/pl|plr12.tfm|0.005
2014|texmf-dist|fonts|tfm/adobe/palatino|pplb9e.tfm|0.005
2012|texmf-dist|tex|latex/lm|ot1lmss.fd|0.005
2017|texmf-dist|fonts|tfm/public/mathabx|matha8.tfm|0.005
2016|texmf-dist|tex|latex/clrscode|clrscode.sty|0.005
2010|texmf-dist|fonts|tfm/adobe/ncntrsbk|pncr7t.tfm|0.005
2015|texmf-dist|tex|latex/psnfss|t1pplj.fd|0.005
2014|texmf-dist|tex|latex/base|syntonly.sty|0.005
2015|texmf-dist|tex|latex/beamer/multimedia|multimedia.sty|0.005
2016|texmf-dist|tex|latex/amsfonts|cmmib57.sty|0.005
2016|texmf-dist|fonts|vf/public/ae|aecsc10.vf|0.005
2011|texmf-dist|tex|latex/greek-inputenc|iso-8859-7.def|0.005
2015|texmf-dist|doc|fonts/arev|prosper-header.tex|0.005
2013|texmf-dist|tex|latex/fp|fp-exp.sty|0.005
2013|texmf-dist|tex|latex/graphics|dvipdf.def|0.005
2016|texmf-dist|fonts|tfm/public/txfonts|t1xbss.tfm|0.005
2010|texmf-dist|fonts|tfm/public/mathabx|mathb5.tfm|0.005
2011|texmf-dist|tex|latex/pgf/utilities|pgfpages.sty|0.005
2016|texmf-dist|fonts|vf/public/ae|aer6.vf|0.005
2014|texmf-dist|fonts|tfm/public/mnsymbol|MnSymbolD-Bold5.tfm|0.005
2014|texmf-dist|tex|latex/tkz-base|tkz-obj-segments.tex|0.005
2012|texmf-dist|fonts|tfm/public/mathpazo|zplmb7m.tfm|0.005
2017|texmf-dist|fonts|tfm/public/mathabx|matha5.tfm|0.005
2016|texmf-dist|fonts|type1/public/cm-super|sfcc0900.pfb|0.005
2017|texmf-dist|fonts|vf/public/txfonts|t1xr.vf|0.005
2014|texmf-dist|fonts|vf/public/bera|fvmr8t.vf|0.005
2010|texmf-dist|fonts|tfm/jknappen/ec|ecxc1000.tfm|0.005
2011|texmf-dist|tex|latex/pgf/compatibility|pgfautomata.sty|0.005
2016|texmf-dist|fonts|tfm/public/mathdesign/mdbch|mdbchri8t.tfm|0.005
2010|texmf-dist|tex|latex/ae|t1aess.fd|0.005
2015|texmf-dist|fonts|type1/public/lm|lmmib7.pfb|0.005
2016|texmf-dist|fonts|tfm/adobe/ncntrsbk|pncr7t.tfm|0.005
2010|texmf-dist|tex|latex/yhmath|yhmath.sty|0.005
2012|texmf-dist|tex|latex/ncctools|nccmath.sty|0.005
2011|texmf-dist|tex|latex/cyrillic|t2acmtt.fd|0.005
2011|texmf-dist|tex|latex/draftcopy|draftcopy.cfg|0.005
2014|texmf-dist|fonts|tfm/public/lm|rm-lmss12.tfm|0.005
2017|texmf-dist|tex|generic/pst-math|pst-math.tex|0.005
2017|texmf-dist|doc|latex/HA-prosper|HAPIntroduction.tex|0.005
2016|texmf-dist|fonts|tfm/public/cm|cmtcsc10.tfm|0.005
2017|texmf-dist|fonts|tfm/public/mathabx|matha6.tfm|0.005
2014|texmf-dist|fonts|tfm/jknappen/ec|ecsl0800.tfm|0.005
2014|texmf-dist|fonts|type1/public/rsfs|rsfs5.pfb|0.005
2011|texmf-dist|tex|latex/qtree|qtree.sty|0.005
2015|texmf-dist|doc|latex/tudscr/doc/examples|evaluation.tex|0.005
